id,num_orders
1326150,550.445
1467198,535.26
1027897,525.135
1432174,2416.76
1248475,2482.825
1393876,557.56
1162245,508.525
1274195,1883.975
1261856,1859.91
1115906,224.07
1004246,228.575
1176343,515.66
1358268,289.99
1016244,1642.54
1168290,1557.31
1497528,269.97
1487577,280.04
1261598,1582.63
1210751,1629.31
1405386,1587.4
1167724,1660.03
1126396,1668.22
1237585,1403.75
1405719,4073.23
1406813,3787.28
1285817,1651.02
1386434,1491.175
1062686,4321.435
1258300,4434.705
1314342,276.285
1407720,287.035
1050572,225.975
1471014,514.905
1102279,1772.325
1073296,1456.9
1001420,366.885
1310282,300.495
1214363,1027.315
1203613,969.205
1128433,637.49
1407888,638.365
1212422,616.145
1279701,745.37
1453508,2117.745
1349422,2233.67
1292070,728.87
1124122,814.92
1192277,2090.815
1413046,2400.065
1253965,731.84
1273495,726.35
1427581,720.32
1182139,644.89
1295304,2293.255
1421037,2653.19
1270843,633.43
1074647,704.515
1382460,2667.575
1241247,2686.985
1351476,272.05
1052953,309.415
1076286,253.59
1093380,314.75
1261614,1244.645
1255779,907.14
1444017,339.945
1275886,313.735
1248091,868.215
1182264,1222.11
1219340,733.035
1050739,857.335
1081641,873.67
1284180,1093.35
1454969,3245.855
1294205,3206.61
1275885,681.18
1479530,807.555
1208280,2445.075
1214026,1959.43
1335629,259.09
1278780,254.31
1067138,272.185
1438654,360.49
1115605,1921.115
1129879,1924.03
1107382,279.07
1430066,281.19
1125215,1762.13
1053604,1815.375
1047047,941.92
1012909,929.225
1446430,969.265
1004539,872.99
1297841,3246.19
1190458,3154.895
1300063,888.895
1483559,976.995
1492798,2701.135
1289811,2643.965
1047024,221.465
1102777,254.225
1083061,330.63
1251353,427.125
1149589,2052.31
1097127,3730.005
1495930,469.29
1385548,472.28
1215768,1661.675
1414645,1733.19
1078845,247.685
1486614,259.51
1407632,283.29
1492844,385.365
1279914,1585.47
1216593,1570.28
1328013,278.06
1439928,302.375
1216659,1582.94
1042279,1704.55
1180242,364.91
1118832,348.475
1173239,392.84
1418951,436.945
1029810,1785.88
1463479,1389.77
1196208,389.72
1369533,392.7
1267353,1516.29
1120902,1715.74
1387232,249.54
1234509,242.94
1131712,312.41
1041891,301.74
1189265,1975.815
1242154,2329.235
1271716,311.625
1241557,326.1
1056516,1518.775
1103361,1319.515
1282588,456.83
1340515,448.375
1000357,424.345
1329859,369.335
1377570,1874.61
1198647,2286.99
1243803,260.335
1393212,466.465
1413792,1679.74
1114795,1571.16
1430948,321.615
1125207,324.025
1191961,343.095
1079406,426.0
1402254,2076.815
1313316,2121.35
1389901,309.475
1434316,328.805
1200882,1367.155
1130820,2404.575
1415501,622.73
1049470,697.93
1266052,591.23
1074993,420.84
1430441,2187.79
1307721,2327.585
1478265,577.925
1268385,511.075
1103038,1862.405
1332843,1829.18
1198164,243.425
1159741,209.49
1495381,244.27
1279465,209.89
1089873,1409.935
1126918,1293.83
1193654,260.005
1392600,230.52
1007620,1056.71
1046609,1023.85
1083594,273.97
1171318,210.82
1081759,330.195
1338433,379.685
1020719,1627.72
1191824,1426.325
1054201,357.025
1408379,262.315
1352836,1484.04
1126752,1502.26
1489978,206.89
1143124,228.915
1478947,260.685
1341530,281.015
1448998,2326.535
1460556,2515.995
1425588,262.945
1447660,274.67
1204319,1408.5
1152041,1445.13
1003384,337.205
1118081,334.645
1105948,303.69
1191246,286.86
1141630,1722.25
1483668,1996.74
1004420,319.475
1077010,301.635
1296562,1341.42
1299196,1340.875
1215383,266.36
1145836,265.28
1159106,366.22
1237283,366.965
1182497,1480.215
1479658,1584.44
1009750,341.08
1457332,342.375
1397423,1561.84
1376094,1531.75
1065864,434.935
1373382,467.76
1204938,493.455
1497299,426.585
1369939,1701.21
1413077,1825.195
1329521,505.625
1014278,451.54
1322531,1687.94
1386627,1767.915
1402675,730.615
1136265,738.015
1372264,692.855
1358297,749.8
1273291,3680.895
1442423,3668.865
1400040,770.69
1094162,826.945
1285324,3220.065
1394930,3166.195
1256980,245.465
1247682,248.1
1217450,310.03
1399546,342.6
1484802,2048.515
1045267,3502.105
1083456,228.55
1025693,281.495
1229151,1384.9
1472239,1580.905
1165621,318.085
1067751,355.65
1367529,403.185
1419376,357.76
1217634,2523.595
1435817,2290.28
1388704,380.14
1050100,400.72
1447978,1680.07
1223297,1576.545
1116522,410.935
1408421,457.06
1186097,441.43
1092362,438.24
1477329,2305.65
1453733,3580.9
1173815,444.485
1227706,401.065
1390410,1762.705
1133184,1439.745
1401756,359.67
1200397,360.475
1336135,370.56
1127302,336.465
1086163,2088.665
1158899,3499.84
1418131,355.8
1011342,349.43
1383378,1790.395
1329788,1729.615
1477704,499.48
1082297,486.415
1250718,442.16
1304517,480.435
1007597,3580.21
1419099,2323.485
1152031,422.845
1244420,476.085
1016563,2086.265
1021222,2087.755
1300828,1171.335
1223412,1099.415
1040191,1135.975
1241259,1175.335
1111087,3174.795
1207821,3646.71
1399584,1308.235
1115966,1129.6
1198576,3754.955
1400578,3939.36
1243144,955.56
1179049,981.795
1122106,959.69
1128795,809.775
1161911,3477.205
1291485,3661.99
1164130,1049.075
1304828,963.34
1375598,3930.175
1226809,3471.895
1276177,253.88
1450019,250.895
1174173,336.225
1261967,303.73
1107899,1846.765
1287052,2628.995
1234527,298.66
1498591,312.835
1147438,1529.12
1228840,1592.71
1419947,227.885
1126746,228.625
1037962,328.615
1047146,388.955
1204425,1848.405
1235062,2230.62
1103243,324.805
1120213,234.1
1270215,1367.805
1279495,1361.735
1270599,246.435
1287231,261.715
1412408,296.3
1349144,221.445
1224252,1375.79
1395552,1594.285
1402396,282.245
1215113,267.255
1078367,983.83
1206651,1089.07
1239125,411.415
1333514,314.98
1380095,300.055
1140243,467.115
1160343,3600.14
1243839,3558.9
1021807,492.79
1130037,424.78
1440281,2320.96
1273879,2050.035
1223585,502.235
1206396,488.375
1378160,483.845
1052245,400.71
1430890,1967.055
1383977,1325.365
1045804,437.825
1156318,498.67
1291422,2500.535
1380683,1530.725
1297230,906.15
1167634,862.745
1053043,860.33
1423915,803.645
1055545,2148.58
1114758,2084.28
1318987,853.355
1397343,759.135
1370186,3706.955
1472161,2145.695
1477870,203.615
1215216,218.02
1285681,271.815
1314990,323.5
1337450,2808.455
1095122,1896.465
1164460,494.125
1260186,212.99
1268073,1563.41
1264095,1569.03
1365771,385.155
1210842,403.54
1244960,401.135
1303233,654.585
1284547,1421.615
1161437,1320.56
1317740,396.755
1086077,381.69
1016409,1385.48
1188996,1329.62
1485722,230.155
1143142,252.205
1272200,228.985
1387344,236.765
1138217,1934.325
1325439,2257.955
1072277,287.055
1314839,254.18
1443394,1665.945
1371303,1607.415
1214752,1756.93
1058556,1762.635
1353953,1956.21
1408738,1885.62
1483186,4576.885
1052629,3729.53
1466020,1982.82
1051717,1648.85
1431922,4865.39
1216601,4771.215
1364414,482.405
1063313,441.49
1101076,447.195
1187916,412.135
1400819,1852.355
1451604,2229.39
1378838,488.38
1402916,495.44
1027653,2455.52
1301859,1452.87
1461461,511.085
1031143,455.645
1338319,506.03
1382544,438.33
1271586,3111.36
1269024,3554.22
1167686,423.065
1361654,506.075
1223632,3330.65
1333660,3403.335
1339034,1839.39
1142781,2025.875
1335631,1859.855
1134459,1546.5
1493457,4058.525
1174658,3868.955
1247295,2012.575
1256335,1881.03
1295935,5116.48
1232035,4963.035
1026340,1066.01
1426674,584.68
1178617,930.875
1384129,769.06
1094924,3948.88
1473719,4219.585
1086535,995.22
1319044,808.945
1082944,2998.075
1416679,2843.19
1187272,357.59
1161844,377.12
1116856,394.95
1240063,406.0
1265862,2337.37
1348612,2310.705
1106972,388.785
1256383,434.52
1190784,1435.465
1183641,1435.055
1268218,266.305
1058122,269.315
1207997,272.32
1148911,206.825
1419809,1985.115
1397824,2053.29
1295121,263.86
1132197,277.11
1217059,1419.57
1375917,1415.195
1258354,557.315
1133666,460.255
1066784,362.525
1167841,427.16
1468687,2345.65
1328290,2599.755
1240567,464.465
1424215,444.76
1057722,2117.8
1349429,1949.53
1349184,673.915
1130619,722.565
1096780,667.895
1352350,292.505
1467630,3610.03
1225027,2346.755
1319162,586.66
1196160,590.3
1304965,3672.955
1163371,3645.31
1388739,591.095
1007829,601.295
1159448,572.255
1295887,404.11
1446997,2243.925
1440035,2248.375
1041969,554.435
1350903,596.06
1402515,2189.315
1104654,2208.52
1483614,918.025
1158128,853.64
1352318,823.235
1229307,569.76
1420379,3547.98
1130528,3508.73
1066609,666.63
1486088,802.795
1492838,1891.18
1328470,3714.135
1253476,286.97
1302292,283.82
1435862,247.455
1174009,338.705
1379685,2410.655
1482582,2318.13
1019288,284.975
1413176,246.14
1487325,1559.02
1180897,1540.135
1253767,910.82
1487539,868.825
1238994,928.345
1195948,1015.85
1220112,3370.61
1015880,3523.39
1228793,1024.565
1042610,937.27
1028951,3466.39
1160784,3566.74
1324958,517.92
1254383,515.355
1160460,556.62
1285982,421.255
1434894,1898.285
1478111,1538.755
1208714,463.495
1257730,554.9
1204027,1637.04
1234660,1687.68
1166964,462.83
1246650,462.095
1436167,402.1
1354222,435.13
1135520,459.26
1087917,458.945
1025372,348.285
1105223,458.915
1119382,458.995
1412980,419.365
1269834,533.8
1056163,547.825
1098695,538.695
1178203,538.515
1061470,542.615
1354722,527.42
1066795,542.11
1170494,545.58
1488737,523.145
1097182,537.67
1323989,559.515
1063221,594.22
1375428,563.23
1171835,639.465
1175458,639.465
1022677,606.025
1064513,614.895
1141542,594.94
1254313,580.565
1429469,560.765
1252163,265.88
1380398,262.805
1436318,277.1
1065215,272.455
1079999,270.28
1278358,264.54
1497315,242.31
1349361,263.02
1168663,277.175
1364764,260.165
1052668,291.28
1144863,252.645
1221336,269.945
1343682,291.135
1313499,289.215
1017949,287.505
1452342,305.635
1118519,250.13
1327104,278.9
1071026,288.99
1329551,932.175
1327025,876.615
1122935,909.215
1493967,866.015
1342800,920.86
1130779,892.845
1209612,919.84
1082880,876.23
1355118,936.54
1313071,902.165
1473989,173.3
1292670,283.03
1256986,167.09
1164851,300.965
1093705,273.2
1181024,293.68
1398775,245.69
1177612,300.63
1208371,305.015
1414249,242.16
1013813,916.43
1210130,800.305
1113889,710.03
1131919,711.06
1347100,725.975
1203738,798.635
1216417,799.065
1075536,724.04
1248608,881.755
1231823,780.785
1360259,239.03
1208838,228.455
1097126,191.545
1155822,250.195
1399625,241.37
1248988,242.515
1306893,240.845
1092132,188.59
1024168,179.25
1049337,182.005
1154515,122.62
1077412,117.835
1372989,126.435
1085876,126.2
1232949,119.985
1109936,127.96
1487950,197.295
1097184,124.83
1140272,125.04
1493015,122.61
1080908,280.07
1384303,297.8
1303454,288.43
1136324,287.66
1396390,299.475
1078618,286.395
1251281,288.36
1272811,288.23
1137638,287.66
1037638,279.93
1441739,186.875
1265839,182.285
1216683,201.305
1335875,175.085
1160156,204.305
1149327,223.955
1079856,225.655
1166586,203.97
1177025,207.555
1157387,220.34
1023989,178.215
1005046,179.48
1348128,165.51
1150426,185.315
1079960,188.11
1141648,180.685
1056058,194.13
1310662,160.64
1205504,187.115
1128779,188.115
1017920,380.965
1464492,448.745
1447167,449.365
1150968,404.8
1325663,362.21
1491428,397.74
1267263,384.545
1055918,412.575
1087693,388.065
1356066,389.405
1315890,395.135
1251960,407.585
1344744,423.62
1285953,375.81
1222463,338.18
1380883,396.705
1155889,404.615
1190568,368.64
1429669,416.06
1351758,427.72
1115935,212.975
1379826,229.405
1034449,229.61
1494433,251.4
1314973,241.645
1299718,238.37
1050411,212.59
1313326,241.64
1457605,259.66
1028118,228.44
1077708,254.095
1336265,220.275
1102611,246.28
1281991,222.145
1179481,218.14
1150635,231.425
1422895,277.755
1213113,223.335
1167346,227.745
1295691,216.83
1420842,101.695
1170153,104.23
1165214,115.075
1194921,136.785
1459130,97.46
1313669,81.46
1353513,76.355
1247163,128.465
1461187,99.745
1055062,113.405
1399261,445.67
1454243,465.21
1091379,450.27
1409591,445.33
1225625,401.45
1298752,417.18
1386787,451.275
1391503,447.955
1099252,397.24
1144316,406.015
1081039,506.305
1160606,416.95
1475934,492.39
1446692,501.975
1093602,453.535
1341098,476.33
1457395,496.16
1158067,430.875
1048678,465.78
1304391,478.2
1005415,291.555
1254165,277.665
1287323,279.085
1197742,309.895
1098491,244.115
1064484,269.59
1316610,272.155
1295783,273.675
1310563,278.535
1264587,267.16
1088345,168.735
1356809,195.56
1080195,165.08
1426286,179.12
1013600,173.555
1112824,175.615
1484768,168.545
1468658,168.095
1025677,167.295
1202168,178.705
1319480,93.455
1101584,129.67
1169870,98.465
1098498,120.29
1363190,85.645
1130649,105.075
1492037,125.19
1151988,101.415
1044024,112.39
1426570,98.94
1099568,199.965
1275063,189.755
1253582,200.155
1043906,224.575
1436089,203.815
1026803,165.61
1190415,196.905
1128432,205.33
1029605,179.19
1263106,198.03
1186445,249.16
1114751,221.975
1463133,230.5
1366545,232.165
1345589,255.215
1097457,217.685
1207501,264.835
1206620,254.53
1166459,278.395
1189297,243.835
1114322,502.0
1169375,524.885
1242200,538.705
1477386,561.89
1394203,545.255
1276366,513.38
1138700,520.505
1009855,599.125
1375467,514.36
1495420,613.805
1429773,139.735
1240373,173.275
1467559,151.32
1242372,150.645
1242379,148.135
1218259,139.72
1142876,130.695
1403767,173.205
1232994,151.875
1107845,117.77
1444037,265.695
1032563,276.7
1412227,253.375
1397626,239.09
1215207,246.1
1284712,248.02
1480206,257.745
1344652,256.2
1362439,261.745
1089623,281.825
1444649,227.78
1101109,261.795
1394444,244.66
1412054,237.125
1469601,240.555
1369165,241.56
1408164,240.885
1266701,248.4
1335307,247.745
1294489,267.335
1423116,160.455
1009513,135.285
1170173,143.275
1425176,123.925
1137715,130.515
1359285,143.73
1193489,248.485
1377436,204.665
1487481,128.085
1098551,116.59
1483037,320.19
1127728,292.66
1253251,245.3
1044711,311.165
1246779,238.26
1428427,335.355
1483396,298.945
1117421,288.475
1249450,246.07
1446810,320.535
1384967,314.805
1061803,282.315
1465247,303.82
1378051,316.605
1009948,321.24
1480310,292.87
1382879,309.72
1456342,306.38
1010920,314.38
1056436,282.885
1219768,380.83
1338022,382.28
1229678,380.095
1109532,376.635
1494638,427.645
1032122,354.965
1165413,372.37
1475544,380.63
1387338,364.675
1410167,369.015
1179951,258.73
1457723,193.505
1306822,274.38
1169520,258.43
1497732,174.315
1165065,271.48
1004518,331.455
1216801,313.535
1167114,258.43
1327982,309.12
1240791,199.46
1399973,192.225
1476518,200.975
1143346,160.5
1107324,163.83
1090739,163.885
1116922,165.665
1174553,201.745
1268473,176.195
1278195,188.11
1057980,153.57
1252149,175.39
1106978,173.49
1083553,143.46
1486382,122.82
1160547,146.955
1052664,147.32
1221494,187.835
1029101,151.665
1034243,151.12
1160893,132.58
1236978,138.21
1453878,141.005
1246866,139.125
1302283,146.62
1064732,142.02
1141248,126.515
1080727,141.585
1487939,129.46
1295266,141.895
1415191,241.935
1003274,237.155
1148714,263.055
1305683,232.485
1438635,256.49
1321983,233.23
1326115,231.74
1144115,253.61
1257509,233.77
1022568,249.655
1013760,239.83
1239109,255.27
1122956,256.205
1483182,210.185
1067620,269.785
1107810,247.875
1242455,226.425
1158124,240.025
1073879,262.89
1426907,198.885
1363882,424.92
1012992,454.405
1127841,468.47
1145990,474.925
1058431,437.92
1086764,457.905
1470381,442.71
1209282,416.485
1475925,428.055
1034380,433.225
1011440,254.75
1477503,202.8
1130262,115.585
1346600,136.145
1339163,132.98
1204193,107.985
1159117,125.005
1210989,132.45
1392125,132.335
1469797,143.38
1224295,159.21
1232647,155.005
1159985,195.27
1439329,117.985
1371825,139.025
1308807,142.005
1056665,181.2
1355328,134.38
1033485,182.075
1167571,178.605
1343050,204.24
1101383,214.52
1240963,231.435
1193266,206.89
1109229,217.725
1188459,206.63
1254738,222.945
1384680,209.165
1245643,229.63
1083613,217.885
1363984,163.38
1325683,154.895
1340269,180.75
1345716,148.02
1115561,191.445
1200166,207.15
1014090,224.99
1477799,191.885
1308074,185.93
1083942,219.4
1056737,190.125
1255684,212.57
1207004,197.48
1167140,187.125
1142809,211.98
1080730,407.95
1056322,196.315
1420723,162.17
1184112,196.465
1221119,196.485
1166233,207.735
1150804,208.43
1459959,218.79
1028758,190.895
1470426,200.095
1045457,189.205
1107904,207.365
1330464,204.595
1191436,204.34
1041527,193.415
1276630,497.665
1229533,489.505
1367722,512.62
1168617,536.14
1268563,514.815
1312594,533.515
1392051,506.64
1118654,517.05
1207039,507.485
1220371,479.895
1010248,165.275
1304450,169.41
1045376,165.43
1425432,165.955
1029668,167.315
1116525,171.265
1100793,154.995
1174284,157.48
1054029,159.02
1364193,164.92
1386579,241.07
1252232,247.865
1392509,247.685
1473748,234.98
1194125,267.26
1452660,241.06
1313545,262.555
1220899,265.085
1176114,242.84
1368957,242.08
1443270,361.975
1030388,302.185
1166420,243.705
1096295,348.015
1274331,315.105
1002232,308.165
1354780,241.305
1479882,260.205
1385985,241.975
1149204,243.6
1482727,210.04
1057243,225.98
1126452,231.32
1342786,227.295
1384345,237.085
1479026,226.415
1400837,233.695
1386993,231.185
1024697,210.505
1117768,239.365
1178324,383.915
1272303,338.795
1499934,294.615
1377140,370.545
1055053,341.685
1216159,368.905
1157645,387.85
1239651,355.42
1068029,305.345
1343834,371.55
1394735,575.165
1372987,545.085
1026483,519.36
1068862,498.555
1279450,556.575
1425955,513.555
1186148,513.44
1381909,538.855
1431593,522.3
1454362,506.94
1152066,512.6
1291763,510.275
1419497,530.85
1343368,512.725
1406483,528.345
1387465,531.655
1292366,510.275
1050874,499.325
1305270,510.08
1267518,506.72
1129647,211.035
1371024,284.995
1337771,212.175
1272173,315.43
1250737,199.89
1395336,212.115
1077178,268.32
1412257,255.45
1133657,277.09
1141832,275.005
1364329,190.565
1286535,195.07
1373312,197.24
1198624,214.24
1003799,196.04
1256663,218.7
1412094,186.745
1220509,212.17
1167611,234.36
1318187,197.36
1217407,153.76
1011881,175.885
1407485,190.82
1295630,200.0
1053847,146.66
1144343,169.22
1478102,168.72
1025390,195.185
1302448,201.065
1246317,162.615
1494423,286.96
1037582,310.575
1186135,342.265
1035444,318.47
1412430,292.555
1471318,301.96
1302798,311.525
1140942,337.54
1352739,286.12
1444822,304.23
1464318,183.83
1015193,194.73
1497309,183.56
1452792,189.1
1151297,206.8
1105382,222.5
1410900,165.115
1029010,212.04
1297299,168.225
1490816,190.375
1143198,331.885
1044391,336.98
1106036,326.02
1312310,348.43
1259739,331.435
1144461,334.715
1309137,335.995
1237369,338.105
1302878,338.43
1082810,333.855
1069963,213.99
1304127,206.405
1313628,202.775
1361296,217.66
1026014,210.72
1489921,202.55
1120076,228.105
1304941,206.86
1481457,180.79
1458967,183.66
1441890,181.615
1452815,180.715
1050471,187.505
1319582,173.285
1495342,161.61
1125330,195.7
1274663,185.015
1311575,174.51
1339048,176.11
1085391,181.11
1378174,299.945
1215064,293.895
1442250,291.385
1075519,263.98
1182344,275.33
1160732,277.85
1334546,276.92
1166553,279.06
1450602,287.355
1267841,305.425
1078901,869.72
1229539,877.85
1340614,945.065
1428262,939.46
1018915,888.96
1038769,936.19
1103105,911.535
1360988,947.305
1298022,906.355
1492789,866.235
1350437,360.225
1239916,441.255
1385485,364.715
1405350,370.53
1132871,367.355
1379933,360.53
1095292,321.02
1292161,410.42
1099989,318.42
1210814,455.46
1246057,571.6
1034621,523.86
1116418,573.73
1273111,560.9
1039920,518.29
1075647,500.53
1309041,584.27
1272308,574.855
1135659,623.095
1184324,548.27
1473553,691.62
1079855,694.75
1242295,703.5
1010465,629.46
1020507,702.845
1293282,717.595
1396363,715.3
1022752,676.715
1357421,665.935
1410617,722.155
1314539,256.425
1047310,288.565
1285948,260.095
1435237,272.28
1016992,314.78
1149757,321.035
1193059,285.61
1083302,297.995
1476967,314.095
1192208,275.095
1382421,382.085
1345514,333.465
1106834,437.795
1155281,333.935
1075698,460.155
1160642,331.295
1415496,390.415
1111687,400.08
1441059,403.17
1041033,383.245
1451189,208.465
1319974,196.57
1075761,233.57
1327287,193.56
1316742,202.8
1052054,218.24
1271387,233.68
1318938,202.8
1337499,200.015
1011067,162.55
1297968,233.77
1259331,245.4
1135133,262.415
1421534,243.605
1413771,249.025
1178643,263.475
1078554,255.99
1495417,243.09
1274485,239.965
1335756,227.845
1271696,265.68
1139577,258.015
1148826,258.82
1317428,294.985
1018320,246.035
1099215,255.615
1402594,240.565
1180246,249.775
1047356,248.75
1486518,363.015
1123649,265.13
1358951,251.99
1095885,283.195
1188104,291.17
1109153,282.355
1498548,357.84
1242079,282.765
1282712,286.055
1197982,294.18
1396460,255.905
1190208,503.04
1345826,492.72
1141415,497.595
1008850,496.59
1327250,498.075
1495708,451.1
1104677,519.85
1160493,505.24
1320703,476.29
1027062,618.3
1066603,172.735
1255787,184.115
1301525,198.685
1273784,182.46
1406571,196.315
1127643,148.62
1338351,201.065
1301867,200.975
1013460,157.35
1239990,203.73
1112072,439.535
1426307,444.895
1233434,461.535
1204311,408.425
1270286,456.155
1241151,421.61
1106195,481.71
1362527,490.37
1373822,513.305
1088651,480.965
1424470,282.45
1465908,270.16
1433007,288.08
1348099,265.475
1248768,234.65
1348933,265.475
1473910,269.04
1081562,155.285
1413965,284.815
1404408,288.43
1010949,298.625
1257911,304.52
1155840,307.6
1005910,303.065
1268420,1065.73
1499109,1152.525
1022495,311.35
1050999,287.025
1481138,225.035
1388481,264.905
1176823,985.77
1101710,1044.555
1141921,1006.755
1385350,1008.51
1157741,2152.95
1151119,2079.76
1161188,1043.575
1315527,1066.135
1369399,1082.985
1460667,1039.0
1129467,990.23
1440344,1090.58
1199647,1003.025
1329067,1446.335
1310720,3898.475
1187699,3561.07
1490972,1119.565
1188019,894.705
1393545,894.29
1196202,959.435
1443474,464.805
1451076,464.805
1435826,460.79
1191886,654.175
1263052,2912.27
1263612,2953.565
1233431,470.92
1036701,417.5
1492648,470.41
1193094,446.37
1227060,382.85
1174088,358.23
1456565,366.43
1420269,414.905
1304477,3180.48
1308904,2302.955
1077994,394.675
1495715,344.345
1399551,385.73
1183503,367.365
1137610,1983.635
1480777,1741.15
1494822,1744.22
1464047,1668.585
1472699,5008.89
1376448,4816.045
1282271,1833.965
1408615,1888.96
1023846,2020.46
1243501,2081.805
1466330,394.865
1253435,474.97
1003790,453.41
1407686,335.245
1386117,2226.835
1041553,1900.145
1160729,376.235
1105240,383.42
1275872,456.71
1064239,404.035
1087803,1133.18
1140643,1288.895
1257290,1328.57
1451317,1198.15
1424992,3913.795
1065017,3765.62
1195936,992.185
1404821,1102.225
1384273,1075.16
1218303,983.47
1022475,435.755
1237898,435.92
1036089,296.36
1406614,310.845
1370785,2308.585
1499126,2279.625
1381677,368.255
1024838,288.97
1334533,419.485
1227943,465.73
1105986,249.685
1348536,269.995
1433325,342.205
1167618,312.62
1277541,2014.385
1444093,2065.345
1263410,260.01
1451230,310.59
1204224,248.4
1397681,301.965
1073524,1009.095
1492503,970.135
1097156,846.095
1036028,862.485
1250001,2612.09
1450557,2713.495
1090506,907.285
1032054,843.9
1007532,972.205
1207482,1000.675
1096623,143.035
1239656,125.605
1405703,268.795
1191021,231.78
1092472,915.035
1458592,1759.435
1294843,230.635
1308629,191.765
1495955,129.095
1061848,255.145
1183974,195.025
1141626,186.76
1366149,252.35
1291788,301.605
1102782,1600.435
1354607,922.43
1487646,195.155
1042342,162.295
1113528,166.115
1356527,183.905
1220913,674.59
1410292,633.195
1163414,557.73
1105889,386.3
1179154,3264.14
1082621,3435.19
1164863,556.68
1392002,609.06
1150054,564.91
1431400,525.66
1453825,467.635
1309172,496.96
1227764,482.395
1149701,377.265
1030628,1974.725
1058252,1999.655
1491947,363.495
1494597,341.585
1401368,545.89
1435257,588.28
1033089,532.57
1318359,543.87
1298800,559.4
1321396,441.67
1068992,1943.365
1142258,3213.445
1272163,493.075
1187745,551.77
1156399,553.645
1044889,580.055
1136982,529.48
1451719,604.095
1387920,615.33
1297893,795.32
1423597,3617.16
1153606,3502.195
1068952,929.305
1101454,604.855
1184273,621.44
1292802,612.175
1048319,194.4
1449399,148.14
1377941,200.85
1033540,236.325
1475649,1160.25
1438471,1059.24
1444680,242.4
1494734,154.295
1206012,223.86
1331601,233.23
1057026,794.19
1090905,806.195
1041602,724.365
1473384,804.97
1247041,2922.55
1006972,2913.675
1112156,905.805
1014063,989.205
1257761,938.22
1337096,925.055
1038600,1339.67
1046027,1114.51
1479609,590.635
1272693,663.455
1395444,4871.845
1178578,4718.38
1100120,834.505
1432675,585.775
1475773,841.755
1366625,743.83
1454684,650.295
1445429,686.31
1442692,280.205
1320541,392.28
1477747,3312.35
1038111,2141.205
1423052,515.915
1326454,498.275
1405676,532.375
1114439,563.635
1446214,252.47
1372850,238.73
1206927,393.97
1094093,477.965
1332724,2308.69
1145862,2015.615
1189322,399.92
1140102,267.51
1048802,287.525
1251786,251.86
1305176,127.84
1383497,139.05
1037756,129.285
1139395,123.095
1292208,268.57
1217371,781.25
1236727,117.18
1066688,134.405
1050944,123.155
1489321,150.425
1295338,554.905
1222180,569.11
1165274,576.165
1237456,317.93
1069738,3934.75
1014169,2159.38
1127003,503.79
1266348,512.88
1334765,560.86
1463681,523.435
1478644,439.16
1109347,417.75
1144523,378.03
1355267,441.985
1114402,1543.635
1251813,3338.305
1009379,346.495
1006717,348.8
1376856,390.71
1164305,344.3
1350211,1547.485
1108160,1600.565
1306384,1606.26
1301386,1299.995
1359640,4897.435
1065859,4156.495
1461969,1492.575
1456556,1448.985
1186540,1688.805
1188205,1557.705
1267876,200.65
1494455,199.74
1214425,310.255
1363784,155.785
1418399,989.17
1055166,1719.4
1281197,206.62
1142620,210.0
1392306,220.475
1143676,199.31
1015740,656.335
1189256,645.515
1128323,653.875
1326661,478.33
1242328,2124.59
1210696,2482.93
1120940,711.65
1045314,643.965
1270338,582.6
1491051,778.595
1152272,887.08
1120199,899.295
1263854,634.185
1489178,663.66
1298616,2425.705
1479853,2682.545
1481165,578.465
1022706,667.285
1332316,745.08
1185615,662.275
1026366,143.04
1368308,149.78
1065778,258.78
1119688,293.83
1360028,1381.17
1497401,557.84
1181755,134.37
1339401,259.3
1098229,93.755
1079642,89.89
1278014,776.015
1403459,812.185
1317166,749.155
1101385,789.2
1426987,3185.505
1034494,2996.575
1491377,736.125
1464250,796.04
1022006,853.065
1148475,774.895
1425196,217.48
1491984,219.0
1344138,285.46
1283089,279.83
1170506,1822.185
1411866,1421.765
1194304,291.82
1113435,183.76
1237466,249.255
1271238,214.115
1449676,977.89
1366789,978.84
1009292,869.12
1464786,719.85
1376394,3174.855
1076725,2820.89
1488081,866.32
1300625,943.27
1457308,970.59
1222485,841.04
1272720,353.525
1481022,331.615
1212344,435.24
1222203,352.81
1318349,3993.07
1120074,3772.285
1065792,353.915
1313139,866.79
1400723,377.615
1344090,357.875
1474319,380.285
1385096,369.43
1310846,405.29
1396501,384.86
1079083,1636.28
1331772,1587.145
1357329,382.3
1084641,354.155
1447721,374.935
1418429,372.505
1057989,379.335
1094537,359.755
1264303,345.275
1379614,386.465
1333333,1894.995
1476899,2086.3
1186550,394.93
1030934,449.12
1262550,384.135
1352451,386.045
1431384,277.605
1487673,339.57
1068668,307.57
1063833,450.275
1393194,2292.62
1359636,2320.89
1108677,361.155
1304133,329.1
1485109,328.14
1485137,311.475
1209550,373.585
1441788,353.175
1494973,385.06
1276788,406.77
1469801,2330.92
1416169,1693.36
1351029,328.545
1231616,358.525
1066223,405.44
1173940,367.05
1147147,296.955
1366465,316.075
1081854,300.85
1099585,311.785
1033845,2697.74
1027173,3304.395
1053974,307.735
1149325,290.37
1485355,331.745
1114099,293.61
1080956,778.835
1044579,779.98
1250099,754.84
1049132,472.295
1230152,4064.99
1274608,1794.53
